area_type,location,size,total_sqft,bath,balcony,price (in lakhs)
3,606,3.0,1221.0,3.0,3.0,70.0
0,547,3.0,840.0,2.0,2.0,35.0
3,664,2.0,1339.0,2.0,2.0,63.0
3,1153,4.0,4303.0,5.0,2.0,300.0
3,506,2.0,1315.0,2.0,1.0,85.0
3,972,2.0,1250.0,2.0,2.0,68.0
3,268,2.0,850.0,2.0,1.0,27.0
3,72,3.0,1600.0,2.0,2.0,110.0
0,417,2.0,1250.0,2.0,1.0,62.0
3,826,3.0,1312.0,2.0,1.0,56.5
0,419,2.0,1300.0,2.0,2.0,28.0
0,1252,3.0,1990.0,3.0,3.0,98.0
3,816,2.0,760.0,2.0,2.0,38.5
3,635,3.0,1614.0,2.0,2.0,59.0
2,612,4.0,1500.0,3.0,2.0,162.0
3,1306,3.0,1182.0,2.0,1.0,60.1
3,1306,2.0,1053.0,2.0,1.0,46.29
0,67,1.0,750.0,1.0,1.0,105.0
3,478,3.0,2000.0,3.0,3.0,125.0
0,419,3.0,1940.0,4.0,3.0,116.0
3,522,3.0,1590.0,3.0,2.0,105.0
3,310,2.0,1035.0,2.0,2.0,52.79
3,972,3.0,1260.0,2.0,1.0,62.0
3,1148,3.0,1702.0,3.0,2.0,107.0
3,268,3.0,1080.0,2.0,2.0,65.0
0,670,2.0,1189.0,2.0,1.0,45.0
3,1168,2.0,1035.0,2.0,1.0,39.0
3,522,2.0,1200.0,2.0,1.0,36.0
3,1261,2.0,1330.0,2.0,1.0,93.65
3,638,3.0,1210.0,2.0,1.0,65.0
0,326,3.0,1350.0,2.0,2.0,54.2
3,678,3.0,1900.0,2.0,2.0,65.0
3,110,3.0,1935.0,4.0,2.0,125.0
3,393,3.0,1410.0,3.0,3.0,90.0
3,869,2.0,1469.0,2.0,2.0,99.14
3,1190,2.0,986.0,2.0,1.0,30.0
3,1306,3.0,1460.0,2.0,2.0,87.0
3,304,3.0,1345.0,2.0,2.0,39.5
3,914,2.0,980.0,2.0,1.0,57.0
0,722,2.0,1164.0,2.0,2.0,75.0
3,1115,2.0,929.0,1.0,2.0,51.0
0,731,2.0,1065.0,2.0,1.0,70.0
3,1306,3.0,3000.0,3.0,1.0,265.0
3,417,2.0,1020.0,2.0,1.0,30.27
3,484,3.0,1362.0,3.0,1.0,62.63
3,1267,1.0,672.0,1.0,1.0,36.85
3,277,3.0,1746.0,3.0,3.0,115.0
3,509,2.0,1532.0,2.0,1.0,65.0
3,1306,3.0,1200.0,2.0,2.0,120.0
3,437,2.0,1250.0,2.0,2.0,65.0
3,1148,2.0,1188.0,2.0,1.0,39.0
3,799,2.0,1170.0,2.0,2.0,85.0
3,1306,3.0,1800.0,3.0,2.0,150.0
2,1306,2.0,1000.0,2.0,1.0,35.0
2,346,3.0,2600.0,3.0,1.0,375.0
3,673,4.0,2507.0,4.0,2.0,155.0
3,181,2.0,1061.0,2.0,1.0,34.0
3,626,2.0,1290.0,2.0,2.0,69.0
3,1038,2.0,1200.0,2.0,1.0,42.6
3,249,2.0,1120.0,2.0,2.0,39.29
3,1038,3.0,1333.0,3.0,1.0,50.0
3,713,3.0,1700.0,3.0,3.0,250.0
3,1148,3.0,2030.0,4.0,1.0,125.0
3,188,2.0,1012.0,2.0,1.0,70.0
1,721,3.0,1245.0,2.0,1.0,60.0
3,72,3.0,1765.0,3.0,2.0,118.0
3,466,2.0,1110.0,2.0,2.0,36.25
0,1306,2.0,967.0,2.0,1.0,47.8
3,1038,2.0,1044.0,2.0,2.0,36.0
3,277,3.0,1518.0,3.0,3.0,80.0
3,626,3.0,1300.0,2.0,2.0,57.0
3,1056,3.0,1798.0,3.0,3.0,73.0
3,1252,4.0,3410.0,5.0,3.0,253.0
3,1084,2.0,1179.0,2.0,2.0,56.0
3,294,3.0,2098.0,3.0,1.0,210.0
3,1306,3.0,2400.0,3.0,1.0,270.0
0,506,3.0,1976.0,3.0,2.0,92.0
0,62,2.0,1190.0,2.0,2.0,61.8
3,1306,3.0,1800.0,3.0,3.0,192.0
3,584,3.0,1761.0,3.0,1.0,84.52
3,346,3.0,1700.0,3.0,3.0,120.0
0,990,4.0,900.0,4.0,1.0,70.0
3,417,2.0,1128.0,2.0,1.0,64.8
0,417,3.0,1220.0,2.0,1.0,35.25
3,110,3.0,1852.0,4.0,2.0,122.0
3,1190,2.0,1045.0,2.0,1.0,40.65
3,679,4.0,3535.0,4.0,2.0,215.0
3,1306,4.0,1800.0,3.0,2.0,82.0
3,514,3.0,1436.0,2.0,2.0,75.0
3,1306,3.0,1397.0,2.0,2.0,52.0
3,716,2.0,1140.0,2.0,2.0,56.0
3,188,1.0,645.0,1.0,1.0,55.0
2,214,5.0,2350.0,5.0,2.0,325.0
2,848,3.0,1200.0,3.0,2.0,225.0
1,1306,3.0,2050.0,3.0,2.0,135.0
3,1039,2.0,1335.0,2.0,1.0,95.0
2,1156,2.0,2100.0,1.0,1.0,200.0
3,1148,2.0,1140.0,2.0,1.0,59.0
3,539,3.0,2376.0,3.0,1.0,240.0
3,1148,1.0,663.0,1.0,1.0,46.0
3,664,3.0,1450.0,3.0,3.0,60.9
3,702,3.0,1400.0,3.0,3.0,66.0
3,1306,2.0,1339.0,2.0,1.0,53.56
0,417,3.0,1220.0,2.0,1.0,35.23
0,786,3.0,2200.0,3.0,2.0,275.0
0,1306,2.0,1305.0,2.0,2.0,52.0
0,474,3.0,1740.0,3.0,3.0,80.0
3,126,2.0,680.0,1.0,1.0,21.0
3,216,2.0,1154.0,2.0,2.0,47.0
0,832,2.0,1200.0,2.0,2.0,40.0
3,518,2.0,1155.0,2.0,2.0,54.5
3,1039,3.0,1525.0,2.0,3.0,63.0
3,513,4.0,2470.0,5.0,2.0,192.0
3,907,2.0,1100.0,2.0,1.0,60.0
3,535,2.0,1250.0,2.0,2.0,65.0
3,716,2.0,1400.0,2.0,1.0,70.0
3,570,3.0,1600.0,3.0,2.0,100.0
0,417,2.0,1060.0,2.0,1.0,55.0
3,534,2.0,1272.0,2.0,2.0,50.0
3,664,2.0,1296.0,2.0,2.0,105.0
0,399,4.0,2100.0,3.0,2.0,280.0
3,669,3.0,1945.0,3.0,3.0,115.0
3,304,3.0,1033.0,2.0,2.0,30.47
3,1306,3.0,2300.0,2.0,2.0,69.0
3,485,2.0,1235.0,2.0,2.0,52.76
3,1306,3.0,2100.0,3.0,1.0,270.0
3,40,2.0,850.0,2.0,1.0,42.5
3,1115,3.0,1880.0,3.0,2.0,110.0
3,27,4.0,2450.0,4.0,2.0,368.0
3,686,2.0,1060.0,2.0,2.0,52.0
3,522,3.0,2041.0,3.0,3.0,138.0
0,549,2.0,1050.0,2.0,2.0,125.0
0,1306,2.0,1150.0,2.0,1.0,39.0
3,737,2.0,1184.0,2.0,1.0,62.0
0,1039,3.0,1680.0,3.0,2.0,126.0
3,1148,3.0,1411.0,3.0,2.0,100.0
3,664,2.0,900.0,2.0,2.0,41.0
0,585,4.0,3500.0,4.0,3.0,320.0
3,1148,3.0,1702.0,3.0,2.0,120.0
3,1261,2.0,1185.0,2.0,2.0,45.0
3,664,3.0,1300.0,3.0,1.0,64.0
3,1306,3.0,1545.0,3.0,2.0,65.0
3,67,3.0,1515.0,2.0,2.0,135.0
3,606,3.0,1300.0,3.0,3.0,55.0
3,575,2.0,1107.0,2.0,1.0,57.0
3,896,3.0,1720.0,3.0,2.0,106.0
3,1306,3.0,1540.0,3.0,2.0,150.0
3,216,2.0,1000.0,2.0,1.0,44.5
3,417,1.0,710.0,1.0,1.0,40.42
2,1306,2.0,900.0,2.0,2.0,160.0
0,637,5.0,2400.0,4.0,3.0,130.0
3,515,3.0,1584.01,3.0,1.0,104.0
3,637,3.0,1485.0,2.0,2.0,70.0
0,522,3.0,1100.0,2.0,1.0,78.0
3,74,2.0,1245.0,2.0,1.0,59.0
3,428,3.0,2214.0,3.0,3.0,350.0
0,1306,2.0,1050.0,2.0,2.0,45.0
3,216,3.0,1640.0,3.0,2.0,105.0
3,222,2.0,1165.0,2.0,1.0,65.0
0,690,2.0,1110.0,2.0,1.0,43.0
2,1261,2.0,1500.0,2.0,2.0,12.75
3,589,3.0,1704.0,3.0,2.0,94.36
0,72,3.0,1275.0,2.0,2.0,88.0
3,1039,3.0,1222.0,2.0,1.0,68.0
3,417,2.0,1000.0,2.0,1.0,29.95
3,1261,3.0,1517.0,3.0,2.0,71.28
3,533,2.0,1166.0,2.0,1.0,37.29
0,417,2.0,870.0,2.0,2.0,24.0
3,62,5.0,4000.0,5.0,2.0,170.0
2,976,4.0,1350.0,4.0,1.0,230.0
3,1252,3.0,1345.0,3.0,1.0,58.0
2,404,3.0,900.0,3.0,1.0,75.0
3,415,4.0,3800.0,5.0,2.0,170.0
3,304,3.0,971.0,2.0,2.0,38.0
0,415,2.0,1810.0,2.0,2.0,65.0
0,1306,2.0,1300.0,2.0,1.0,58.0
3,1148,2.0,1185.0,2.0,2.0,45.0
3,922,2.0,1350.0,2.0,3.0,68.0
2,277,4.0,1560.0,3.0,2.0,149.0
3,1089,3.0,1650.0,3.0,2.0,126.0
3,1306,3.0,1645.0,3.0,2.0,87.0
3,522,3.0,1748.0,3.0,2.0,103.0
0,690,2.0,1170.0,2.0,3.0,50.0
0,1039,4.0,3420.0,4.0,2.0,225.0
0,549,3.0,1320.0,2.0,2.0,65.0
3,252,3.0,1610.0,3.0,2.0,84.53
3,428,3.0,1870.0,3.0,3.0,180.0
3,1039,3.0,1510.0,2.0,1.0,110.0
3,1306,3.0,1305.0,2.0,1.0,45.68
3,773,3.0,1500.0,2.0,1.0,70.0
3,563,2.0,1149.0,2.0,1.0,130.0
0,1148,4.0,1948.0,4.0,2.0,129.0
2,803,3.0,1448.0,3.0,1.0,70.0
3,1039,2.0,1242.0,2.0,1.0,78.0
3,1093,2.0,1268.0,2.0,1.0,58.0
3,990,2.0,1101.0,2.0,1.0,50.0
3,1306,2.0,1255.0,2.0,3.0,65.0
3,1039,3.0,984.0,3.0,2.0,140.0
3,536,2.0,1089.0,2.0,1.0,32.67
0,286,2.0,800.0,1.0,3.0,95.0
2,1306,4.0,1650.0,2.0,1.0,140.0
3,638,2.0,950.0,2.0,1.0,45.0
3,489,2.0,1068.0,2.0,1.0,43.0
0,1262,2.0,860.0,1.0,2.0,31.0
3,1261,3.0,1756.0,3.0,2.0,66.73
3,1252,2.0,1205.0,2.0,1.0,41.0
3,194,3.0,1800.0,3.0,2.0,125.0
3,895,4.0,2732.0,4.0,3.0,204.0
3,121,2.0,1010.0,2.0,2.0,38.0
3,390,2.0,1010.0,2.0,1.0,41.0
3,1261,2.0,1050.0,2.0,2.0,33.1
3,509,3.0,1710.0,3.0,2.0,85.0
3,837,3.0,1248.52,3.0,2.0,115.0
3,216,3.0,1656.0,2.0,1.0,62.93
3,845,3.0,1451.0,3.0,1.0,68.0
3,575,2.0,1250.0,2.0,2.0,93.0
2,820,3.0,4395.0,3.0,3.0,240.0
0,1093,3.0,1340.0,2.0,3.0,42.0
3,85,2.0,1100.0,2.0,2.0,38.5
3,5,3.0,1700.0,3.0,1.0,71.0
3,626,2.0,1096.0,2.0,1.0,43.0
0,1040,3.0,1936.0,3.0,2.0,139.0
3,879,3.0,1269.0,2.0,2.0,63.0
3,914,3.0,1586.0,3.0,1.0,125.0
3,976,2.0,1376.0,2.0,1.0,124.0
3,664,3.0,1452.0,3.0,3.0,56.5
3,536,3.0,1538.0,3.0,1.0,107.0
3,544,3.0,1427.0,2.0,1.0,130.0
0,147,2.0,1220.0,2.0,3.0,65.0
3,509,2.0,1197.0,2.0,1.0,77.0
3,1190,2.0,674.0,1.0,1.0,19.9
0,1148,3.0,1573.0,3.0,1.0,90.0
3,382,2.0,1135.0,2.0,2.0,58.0
0,552,3.0,1400.0,2.0,1.0,40.43
0,1306,3.0,2045.0,3.0,2.0,108.0
3,1093,2.0,1268.0,2.0,1.0,56.0
3,1261,3.0,1600.0,3.0,3.0,100.0
3,1148,2.0,1056.0,2.0,2.0,70.0
2,1252,4.0,4500.0,4.0,2.0,330.0
3,626,2.0,1204.0,2.0,2.0,58.0
3,1146,3.0,1410.0,2.0,1.0,54.0
0,522,2.0,1460.0,2.0,1.0,80.3
3,382,2.0,1100.0,2.0,1.0,41.18
3,1306,2.0,1310.0,2.0,1.0,88.0
3,1049,3.0,1600.0,3.0,2.0,90.0
3,1306,2.0,1250.0,2.0,2.0,55.0
3,1039,3.0,1665.0,3.0,2.0,74.93
0,1306,5.0,2000.0,5.0,2.0,240.0
3,1084,2.0,1416.0,2.0,2.0,67.0
0,606,3.0,1231.0,3.0,2.0,58.0
0,1138,3.0,2000.0,3.0,1.0,76.0
0,986,2.0,972.0,2.0,2.0,43.0
0,1306,4.0,4500.0,4.0,3.0,345.0
3,236,2.0,1185.0,2.0,1.0,47.39
0,474,3.0,1750.0,3.0,2.0,81.0
0,280,3.0,3155.0,4.0,2.0,316.0
3,188,2.0,1007.0,2.0,1.0,68.0
3,976,3.0,1700.0,3.0,2.0,200.0
3,1252,2.0,1250.0,2.0,2.0,85.0
3,1306,2.0,1200.0,2.0,1.0,54.0
3,533,2.0,994.0,2.0,1.0,42.28
3,990,2.0,1150.0,2.0,2.0,40.0
3,1148,2.0,1220.0,2.0,2.0,46.0
3,521,2.0,1441.0,2.0,1.0,115.0
3,1153,2.0,1400.0,2.0,2.0,105.0
0,1165,3.0,1370.07,3.0,1.0,65.0
2,772,5.0,1200.0,4.0,1.0,130.0
3,612,2.0,900.0,2.0,1.0,40.0
2,1306,3.0,1200.0,3.0,1.0,80.0
0,554,2.0,1200.0,2.0,3.0,43.0
3,1141,2.0,1062.0,2.0,1.0,42.48
3,664,2.0,1120.0,2.0,1.0,51.0
3,216,2.0,1012.0,2.0,1.0,44.0
2,1306,3.0,1500.0,2.0,1.0,200.0
0,554,4.0,950.0,4.0,2.0,180.0
3,1306,2.0,675.0,2.0,2.0,13.5
3,664,2.0,1430.0,2.0,2.0,78.0
3,306,3.0,1195.0,2.0,1.0,56.0
3,896,3.0,2640.0,5.0,1.0,150.0
0,1093,2.0,1011.0,2.0,1.0,59.0
3,72,3.0,1450.0,2.0,1.0,102.0
3,1039,2.0,1129.0,2.0,1.0,69.0
3,1041,2.0,1126.0,2.0,1.0,36.0
2,152,3.0,1200.0,3.0,2.0,110.0
3,1039,3.0,1180.0,2.0,2.0,45.0
2,215,4.0,940.0,4.0,2.0,45.0
3,522,3.0,1933.0,3.0,2.0,140.0
0,1138,2.0,1082.0,2.0,2.0,64.0
2,972,4.0,1560.0,4.0,1.0,160.0
3,675,3.0,1300.0,3.0,3.0,77.99
0,292,2.0,1125.0,2.0,1.0,46.0
3,230,4.0,2500.0,3.0,1.0,65.0
3,895,3.0,1798.0,3.0,2.0,150.0
0,383,3.0,1864.0,3.0,2.0,120.0
3,1252,2.0,1115.0,2.0,1.0,51.91
3,976,2.0,1200.0,2.0,1.0,70.0
3,121,2.0,992.0,2.0,2.0,24.8
0,1306,2.0,950.0,2.0,3.0,57.0
2,948,4.0,1500.0,4.0,3.0,185.0
3,236,2.0,1200.0,2.0,1.0,62.0
0,433,3.0,1735.0,3.0,2.0,70.0
0,175,3.0,1750.0,3.0,3.0,172.0
3,589,3.0,1470.0,2.0,3.0,102.0
3,216,3.0,1527.0,3.0,2.0,115.0
0,1083,2.0,985.0,2.0,1.0,45.0
0,304,4.0,3300.0,4.0,2.0,135.0
3,1252,2.0,1277.0,2.0,1.0,77.0
3,858,2.0,1100.0,2.0,1.0,62.0
3,1252,3.0,1820.0,3.0,2.0,140.0
3,1306,4.0,1530.0,3.0,3.0,87.0
3,194,3.0,1886.0,3.0,2.0,205.0
3,584,3.0,1880.0,4.0,2.0,110.0
3,518,2.0,1255.0,2.0,2.0,52.35
3,1089,2.0,1140.0,2.0,2.0,46.0
0,419,2.0,1025.0,2.0,1.0,29.6
0,1252,4.0,3453.0,4.0,2.0,247.0
2,99,4.0,1200.0,4.0,2.0,165.0
3,1039,3.0,1850.0,3.0,2.0,140.0
3,639,2.0,1250.0,2.0,1.0,78.0
3,1306,4.0,2400.0,3.0,1.0,108.0
3,589,2.0,1244.0,2.0,2.0,88.0
2,727,4.0,623.0,4.0,1.0,75.0
3,690,2.0,1025.0,2.0,1.0,28.57
3,1039,2.0,1034.0,2.0,1.0,38.0
3,690,3.0,1191.0,2.0,2.0,33.34
3,670,3.0,1719.0,3.0,2.0,71.0
2,43,4.0,1500.0,3.0,2.0,230.0
3,536,3.0,1470.0,2.0,2.0,84.22
3,1261,2.0,1140.0,2.0,1.0,50.66
3,509,3.0,1752.12,3.0,2.0,125.0
3,896,3.0,2990.0,3.0,2.0,170.0
3,216,3.0,1660.0,3.0,2.0,85.0
3,417,3.0,1275.0,3.0,3.0,63.43
3,271,3.0,1365.0,3.0,1.0,52.81
3,664,3.0,2546.0,3.0,2.0,170.0
3,205,3.0,1392.0,3.0,1.0,69.46
3,1252,2.0,1245.0,2.0,1.0,59.76
0,999,5.0,1200.0,3.0,1.0,65.0
3,1267,2.0,1162.0,2.0,2.0,64.08
3,1084,3.0,1476.0,2.0,1.0,73.0
0,626,1.0,700.0,1.0,1.0,21.5
0,606,2.0,943.0,2.0,2.0,48.0
2,908,2.0,1150.0,2.0,1.0,170.0
3,1039,2.0,1113.0,2.0,1.0,44.5
3,1190,3.0,1615.0,3.0,2.0,69.43
3,695,2.0,1279.0,2.0,3.0,100.0
0,242,3.0,1805.0,3.0,2.0,280.0
0,1091,3.0,1350.0,3.0,1.0,65.0
3,1306,3.0,1525.0,3.0,2.0,68.63
3,976,2.0,1357.0,2.0,1.0,123.0
3,139,3.0,1777.26,3.0,2.0,92.0
3,268,2.0,845.0,2.0,2.0,32.0
3,1190,2.0,1210.0,2.0,1.0,64.15
3,419,2.0,829.0,2.0,1.0,22.8
3,1039,3.0,1879.0,3.0,2.0,155.0
3,544,3.0,1250.0,2.0,2.0,50.0
0,1306,4.0,1200.0,2.0,2.0,35.0
3,799,3.0,1108.0,2.0,1.0,60.0
3,664,3.0,1401.0,3.0,2.0,69.0
0,1306,2.0,1185.0,2.0,1.0,42.66
3,474,3.0,1751.0,3.0,2.0,115.0
2,776,5.0,1550.0,3.0,1.0,250.0
3,216,3.0,1880.0,3.0,2.0,96.5
3,306,2.0,1175.0,2.0,2.0,38.0
0,589,2.0,1407.0,2.0,1.0,98.49
3,1260,2.0,1000.0,2.0,2.0,50.0
3,417,3.0,1518.0,3.0,3.0,75.0
2,1306,4.0,3600.0,4.0,2.0,300.0
3,1168,2.0,1027.0,2.0,1.0,67.0
0,494,2.0,1145.0,2.0,2.0,46.0
3,976,2.0,1260.0,2.0,2.0,113.0
3,232,3.0,1500.0,2.0,3.0,47.25
3,1190,3.0,1737.0,2.0,1.0,57.32
3,518,4.0,3517.0,2.0,2.0,161.5
2,286,3.0,1600.0,4.0,1.0,120.0
0,515,3.0,1500.0,3.0,2.0,135.0
2,204,3.0,1200.0,4.0,1.0,240.0
3,522,2.0,1030.0,2.0,1.0,46.5
3,654,2.0,1057.0,2.0,1.0,35.0
3,1148,2.0,1460.0,2.0,2.0,38.5
3,535,2.0,1075.0,2.0,1.0,53.7
3,837,3.0,1080.0,2.0,1.0,60.0
3,1084,2.0,1139.7,2.0,1.0,45.0
3,1252,2.0,1074.0,2.0,1.0,42.8
3,1039,4.0,2425.0,5.0,1.0,175.0
3,1039,2.0,1323.0,2.0,2.0,74.0
3,641,2.0,900.0,2.0,1.0,40.0
3,1041,1.0,740.0,1.0,1.0,23.65
3,216,3.0,1550.0,3.0,2.0,96.0
3,484,3.0,1588.0,2.0,3.0,90.0
0,976,3.0,2300.0,4.0,1.0,240.0
0,1306,2.0,1308.0,2.0,1.0,86.0
3,518,3.0,1340.0,2.0,2.0,54.27
0,1306,4.0,2170.0,3.0,2.0,265.0
3,1148,3.0,1719.0,3.0,2.0,135.0
0,417,1.0,1090.0,2.0,1.0,31.48
2,1306,5.0,1500.0,5.0,2.0,210.0
3,584,3.0,1660.0,3.0,2.0,104.0
3,853,2.0,1247.0,2.0,1.0,58.56
3,1148,3.0,1595.0,3.0,2.0,96.0
3,637,2.0,1175.0,2.0,2.0,50.0
3,895,2.0,1184.0,2.0,1.0,78.0
3,284,2.0,1100.0,2.0,2.0,55.0
0,1261,2.0,1200.0,2.0,2.0,60.0
2,976,5.0,2400.0,5.0,1.0,408.0
3,1306,2.0,1000.0,2.0,1.0,45.0
3,1261,3.0,1705.0,3.0,2.0,85.0
0,1168,3.0,1060.0,2.0,2.0,58.3
3,1306,3.0,1347.0,2.0,2.0,55.0
3,1190,2.0,1402.0,2.0,2.0,95.0
3,1252,3.0,2280.0,4.0,2.0,125.0
3,1306,2.0,1225.0,2.0,2.0,71.05
3,62,2.0,1080.0,2.0,1.0,53.0
0,232,2.0,1100.0,2.0,2.0,42.6
3,1039,4.0,2500.0,4.0,3.0,225.0
3,216,2.0,1200.0,2.0,2.0,78.0
3,716,3.0,1581.0,3.0,3.0,76.0
3,1252,4.0,2882.0,5.0,1.0,200.0
2,1138,5.0,1440.0,5.0,2.0,97.0
3,1306,3.0,2180.0,3.0,3.0,273.0
3,86,2.0,985.0,2.0,1.0,38.92
0,1038,2.0,950.0,2.0,2.0,35.0
3,1306,2.0,1339.0,2.0,2.0,55.0
3,1306,3.0,1449.0,3.0,1.0,72.0
2,1306,4.0,1200.0,4.0,2.0,180.0
3,1306,2.0,1100.0,2.0,2.0,38.68
0,678,3.0,2700.0,3.0,2.0,200.0
3,1306,2.0,1100.0,2.0,3.0,55.0
0,417,2.0,1140.0,2.0,1.0,32.92
2,1038,3.0,3009.0,3.0,2.0,330.0
0,304,2.0,800.0,1.0,2.0,30.0
2,1306,4.0,1200.0,4.0,1.0,190.0
0,47,2.0,1300.0,2.0,3.0,95.0
3,664,2.0,1220.0,2.0,2.0,60.0
3,1039,3.0,2289.0,3.0,2.0,178.0
3,1252,2.0,1170.0,2.0,1.0,56.0
3,1217,2.0,1350.0,2.0,2.0,89.5
0,1148,3.0,1698.0,3.0,2.0,125.0
3,108,2.0,1060.0,2.0,1.0,58.5
3,1089,2.0,1185.0,2.0,2.0,75.0
3,907,3.0,2051.0,3.0,1.0,180.0
3,1242,2.0,1404.0,2.0,1.0,72.0
3,419,2.0,1252.0,2.0,1.0,67.0
3,216,3.0,1885.0,3.0,1.0,125.0
3,535,2.0,980.0,2.0,2.0,42.0
3,976,3.0,2500.0,3.0,3.0,340.0
3,194,3.0,1420.0,3.0,1.0,66.0
0,1306,3.0,2312.0,3.0,2.0,156.0
3,637,4.0,3000.0,4.0,2.0,130.0
0,1306,2.0,1175.0,2.0,1.0,70.0
3,1306,2.0,1145.0,2.0,2.0,51.0
0,252,2.0,970.0,2.0,1.0,52.5
0,77,4.0,5000.0,4.0,2.0,300.0
0,1306,3.0,2150.0,3.0,3.0,240.0
3,987,3.0,1635.0,3.0,1.0,57.0
0,509,3.0,3425.0,3.0,1.0,320.0
0,522,4.0,2950.0,4.0,3.0,253.0
3,589,1.0,1200.0,2.0,1.0,66.0
3,675,3.0,1335.0,2.0,2.0,73.43
3,1267,2.0,1166.0,2.0,1.0,64.08
3,976,3.0,2390.0,3.0,1.0,372.0
3,1074,3.0,1460.0,2.0,1.0,90.0
3,1306,3.0,1690.0,3.0,3.0,50.0
2,1306,4.0,1386.0,3.0,2.0,93.0
3,1306,2.0,1090.0,2.0,2.0,32.0
3,1252,2.0,1390.0,2.0,1.0,72.0
0,1049,2.0,1095.0,2.0,1.0,85.41
3,307,3.0,2400.0,2.0,3.0,50.0
0,1261,3.0,1350.0,2.0,3.0,85.0
0,216,3.0,1453.0,2.0,2.0,73.0
3,1148,2.0,1226.0,2.0,1.0,65.0
2,673,4.0,784.0,2.0,2.0,165.0
3,515,3.0,1168.0,2.0,1.0,68.0
3,215,3.0,1776.0,3.0,2.0,124.0
0,1252,3.0,1634.0,3.0,2.0,68.0
2,1306,3.0,2800.0,3.0,1.0,400.0
3,851,3.0,1650.0,3.0,2.0,95.0
3,1252,2.0,1190.0,2.0,1.0,70.0
3,575,2.0,1133.0,2.0,1.0,33.99
3,1127,3.0,1559.0,3.0,2.0,62.0
3,702,2.0,976.0,2.0,1.0,50.0
2,214,4.0,1350.0,4.0,3.0,240.0
3,1261,3.0,1590.0,2.0,2.0,54.0
0,1261,3.0,1633.0,3.0,2.0,110.0
3,987,2.0,1151.0,2.0,2.0,46.0
3,694,3.0,1400.0,2.0,2.0,42.0
3,1179,2.0,1037.0,2.0,1.0,36.0
3,1148,2.0,1188.0,2.0,1.0,36.0
3,1306,2.0,1060.0,2.0,1.0,52.0
3,1153,3.0,2215.0,4.0,2.0,162.0
3,518,2.0,1255.0,2.0,2.0,54.5
2,1306,3.0,2500.0,2.0,1.0,300.0
3,509,4.0,2569.0,5.0,3.0,180.0
3,557,2.0,900.0,2.0,1.0,27.0
3,722,2.0,1183.0,2.0,1.0,79.54
3,494,2.0,1100.0,2.0,2.0,44.0
3,433,3.0,1643.0,2.0,2.0,70.0
3,191,3.0,1500.0,2.0,2.0,120.0
3,584,2.0,1291.0,2.0,1.0,75.0
2,518,3.0,1150.0,3.0,2.0,80.0
3,417,2.0,1060.0,2.0,1.0,55.0
2,1306,5.0,1200.0,4.0,1.0,160.0
0,286,4.0,1700.0,3.0,2.0,55.0
3,773,2.0,1236.0,2.0,1.0,58.0
0,990,3.0,1350.0,2.0,2.0,39.0
0,506,4.0,4694.0,5.0,2.0,375.0
0,417,2.0,1200.0,2.0,1.0,34.66
2,549,4.0,1200.0,4.0,1.0,75.0
0,509,2.0,1225.0,2.0,2.0,56.0
3,1148,2.0,1056.0,2.0,1.0,75.0
3,77,3.0,1240.0,2.0,2.0,42.85
3,194,3.0,1200.0,3.0,2.0,74.52
3,722,3.0,1850.0,3.0,2.0,110.0
3,111,4.0,3150.0,4.0,3.0,180.0
2,380,4.0,1018.0,4.0,1.0,150.0
3,606,2.0,918.0,2.0,2.0,56.0
3,1306,3.0,1330.0,2.0,2.0,68.0
0,832,3.0,1540.0,2.0,3.0,70.0
3,745,2.0,1200.0,2.0,2.0,80.0
3,1306,2.0,927.0,2.0,2.0,37.0
3,292,3.0,1400.0,2.0,2.0,78.0
0,29,4.0,1900.0,3.0,1.0,400.0
3,74,2.0,1510.0,2.0,3.0,80.0
2,557,3.0,1500.0,3.0,1.0,61.52
3,1216,3.0,1100.0,2.0,2.0,72.0
0,1306,3.0,1200.0,3.0,1.0,68.0
0,1306,2.0,760.0,2.0,1.0,37.49
3,74,3.0,3300.0,3.0,2.0,165.0
3,1159,3.0,1242.0,3.0,1.0,51.0
3,1179,3.0,1245.0,2.0,2.0,43.58
0,635,2.0,1088.0,2.0,2.0,44.0
2,1138,3.0,1995.0,3.0,1.0,100.0
3,506,2.0,1309.0,2.0,1.0,82.0
3,174,3.0,1717.0,3.0,2.0,200.0
3,72,3.0,2100.0,3.0,2.0,200.0
3,1306,3.0,1250.0,3.0,2.0,42.0
3,513,3.0,3520.0,5.0,2.0,240.0
3,62,2.0,1041.0,2.0,2.0,54.0
3,1039,3.0,1505.0,2.0,2.0,60.0
3,215,3.0,1776.0,3.0,2.0,150.0
3,236,3.0,1767.0,3.0,2.0,89.0
3,688,2.0,1320.0,2.0,1.0,50.0
0,254,2.0,1280.0,2.0,2.0,68.48
3,1148,2.0,1245.0,2.0,1.0,83.05
3,506,2.0,1027.0,1.0,2.0,44.0
2,816,3.0,1065.0,3.0,1.0,72.0
3,665,3.0,1814.0,3.0,1.0,129.0
3,987,3.0,1610.0,2.0,1.0,112.0
0,727,1.0,850.0,1.0,1.0,78.0
3,670,3.0,1600.0,3.0,3.0,79.0
3,1306,3.0,3200.0,4.0,2.0,140.0
0,295,3.0,1250.0,2.0,1.0,77.13
